date	param-size	value	success	cilo	cihi	units	complete
2014-06-10T12:34:10Z	30000000	32.681144499999995	true	32.519	32.844	ms	"32.790949 32.962176 32.972721 32.977609 33.127428 32.601121 32.607219 32.615137 32.61975 32.628825 32.613724 32.629048 32.631328 32.635091 32.638729 32.606786 32.630521 32.635691 32.641352 32.659933 32.604164 32.623758 32.625642 32.630376 32.632596 32.608812 32.614171 32.619731 32.623292 32.626655"
2014-06-10T12:34:10Z	90000000	97.84321929999997	true	97.793	97.893	ms	"97.844787 97.845452 97.849024 97.849607 97.850371 97.795324 97.804245 97.805394 97.813227 97.815235 97.824362 97.840035 97.840626 97.852281 97.855412 97.784178 97.81526 97.840789 97.908854 98.025563 97.847245 97.857947 97.858109 97.86281 97.86432 97.819656 97.825011 97.825027 97.83321 97.843218"
2014-06-10T12:34:10Z	150000000	163.07832090000002	true	163.037	163.120	ms	"163.045117 163.05743 163.080333 163.085175 163.102886 163.015283 163.017946 163.035695 163.083705 163.125799 163.056286 163.057503 163.078114 163.082362 163.119938 163.004711 163.088755 163.100739 163.127941 163.137784 163.06323 163.074606 163.076304 163.079586 163.088611 163.0598 163.06103 163.090671 163.098465 163.153822"
