date	param-size	value	success	cilo	cihi	units	complete
2014-06-10T12:34:10Z	150000	16.986523024999997	true	8.026	25.947	ms	"11.039995 11.076108 11.118254 11.157323 11.273491 11.439696 11.580201 11.989802 12.037735 13.332706 29.260527 30.115772 31.031194 31.228216 31.431254 31.774542 32.841603 32.909107 33.07766 34.948294 11.955439 12.654747 12.696242 12.698703 12.762588 12.856524 13.005109 13.290621 13.304371 13.305433 11.091913 11.108657 11.154648 11.197085 11.252704 11.371362 11.606048 12.048226 12.08842 13.348601"
2014-06-10T12:34:10Z	450000	41.556256525	true	36.050	47.063	ms	"37.408471 41.296794 41.328331 41.337061 41.350069 41.385496 41.412974 41.613656 41.654896 41.935698 34.664047 39.240317 46.599394 48.153899 48.411994 48.459091 48.607284 48.628668 48.762907 48.835382 15.780351 38.739667 40.414985 40.418054 40.426613 40.520788 40.535254 40.537259 40.54331 40.768077 38.338516 41.345262 41.351145 41.38124 41.382822 41.39166 41.421743 41.717396 41.751566 42.398124"
2014-06-10T12:34:10Z	750000	57.78015147500001	true	49.148	66.412	ms	"59.011376 59.202663 59.33857 59.34726 59.363386 59.400214 59.61981 59.631026 59.631816 66.229956 60.659161 60.713462 60.716536 60.793457 60.822519 60.836527 60.861596 60.926163 67.033746 69.788408 40.750492 43.720532 43.804382 43.856595 43.905162 43.993896 44.003162 44.05349 44.245188 49.024999 62.679194 63.903948 64.247971 64.322728 64.361138 64.372882 64.417065 64.470044 64.593684 68.551855"
