date	param-size	param-par	value	success	cilo	cihi	units	complete
2014-06-10T12:34:10Z	10000	64	0.38712060000000004	true	0.294	0.481	ms	"0.352215 0.352961 0.373876 0.376224 0.389033 0.391991 0.406847 0.423047 0.266823 0.295624 0.302075 0.302923 0.30425 0.311052 0.314675 0.330839 0.32942 0.346042 0.346506 0.455961 0.50454 0.60945 0.643277 0.715535 0.348276 0.354055 0.356958 0.35908 0.360757 0.368425 0.373413 0.38785 0.32817 0.370021 0.375492 0.380489 0.399266 0.405542 0.432165 0.439679"
2014-06-10T12:34:10Z	10000	8	0.3098352	true	0.227	0.393	ms	"0.210447 0.234352 0.259878 0.318131 0.381214 0.38576 0.498824 0.499763 0.168415 0.183279 0.192443 0.196885 0.215462 0.242504 0.29011 0.327125 0.236082 0.296346 0.320174 0.333541 0.339643 0.347749 0.38674 0.470128 0.275071 0.285222 0.301193 0.301711 0.305101 0.309228 0.329975 0.345942 0.253939 0.260468 0.29757 0.298539 0.309533 0.354103 0.369128 0.46169"
2014-06-10T12:34:10Z	10000	2	0.3242155750000001	true	0.208	0.441	ms	"0.261065 0.263885 0.276696 0.280055 0.285929 0.3454 0.359863 0.459095 0.211069 0.234269 0.251789 0.328772 0.400213 0.422092 0.500487 0.797066 0.211775 0.233269 0.237896 0.258603 0.266226 0.279571 0.365015 0.382351 0.232585 0.246702 0.259287 0.310002 0.345107 0.387619 0.390359 0.54766 0.216937 0.224867 0.237052 0.244763 0.29147 0.293003 0.37736 0.451399"
2014-06-10T12:34:10Z	10000	1	0.3168943000000001	true	0.298	0.336	ms	"0.314497 0.315344 0.326214 0.326291 0.331149 0.334324 0.335546 0.33604 0.304142 0.304241 0.305717 0.30763 0.309267 0.311283 0.311453 0.311886 0.308592 0.309396 0.311021 0.311164 0.311973 0.312518 0.315788 0.323196 0.28778 0.309461 0.314061 0.316334 0.319431 0.319805 0.323261 0.37244 0.270295 0.280714 0.285414 0.315379 0.33439 0.34529 0.346116 0.346929"
2014-06-10T12:34:10Z	10000	32	0.6057547750000001	true	-0.376	1.588	ms	"0.320734 0.323015 0.331757 0.333182 0.336754 0.356211 0.365006 0.377734 0.185166 0.199436 0.271783 0.43003 1.423592 1.630274 3.402549 5.476909 0.335516 0.349558 0.355094 0.391789 0.395827 0.3969 0.411227 0.462941 0.282482 0.363274 0.372556 0.377764 0.380503 0.392444 0.402794 0.514308 0.18922 0.213774 0.267276 0.27263 0.27549 0.306224 0.330355 0.426113"
2014-06-10T12:34:10Z	10000	4	0.263081225	true	0.178	0.348	ms	"0.207309 0.216232 0.250616 0.275731 0.300169 0.377975 0.4175 0.435449 0.186674 0.211944 0.219338 0.237255 0.25282 0.270878 0.333059 0.338698 0.174732 0.178681 0.179558 0.18239 0.213344 0.215132 0.250807 0.348567 0.163877 0.175559 0.20408 0.217929 0.225944 0.235508 0.271161 0.330071 0.144918 0.199461 0.242448 0.281668 0.281897 0.354395 0.442416 0.477059"
2014-06-10T12:34:10Z	10000	16	0.30978052500000003	true	0.220	0.399	ms	"0.201248 0.209716 0.229529 0.254932 0.275341 0.290274 0.327095 0.432384 0.242866 0.263362 0.263464 0.299075 0.312966 0.314133 0.314984 0.316738 0.227365 0.234676 0.251357 0.258889 0.365107 0.417249 0.492052 0.594039 0.19972 0.210359 0.217099 0.22489 0.296291 0.302737 0.413809 0.433166 0.258146 0.286939 0.31045 0.321157 0.324889 0.378987 0.409661 0.41408"
2014-06-10T12:34:10Z	30000	64	0.8078868	true	0.177	1.439	ms	"0.716513 0.832709 0.958006 1.223477 1.491306 2.56268 2.68499 3.049119 0.419499 0.430148 0.438263 0.481978 0.49124 0.535161 0.577156 0.698365 0.345769 0.352821 0.445398 0.469512 0.505802 0.588987 0.613732 0.615435 0.425554 0.436169 0.476616 0.53708 0.553256 0.562959 0.724043 0.769833 0.474478 0.563485 0.688518 0.735067 0.913755 0.939329 0.978318 1.008946"
2014-06-10T12:34:10Z	30000	8	0.5636053000000001	true	0.394	0.734	ms	"0.366255 0.436636 0.481957 0.526537 0.581584 0.616086 0.86588 0.917378 0.533862 0.569064 0.611027 0.63692 0.812137 0.812515 0.856629 0.935284 0.39013 0.402466 0.427388 0.431505 0.460905 0.51531 0.561061 0.737557 0.351737 0.396334 0.428364 0.435802 0.442698 0.49709 0.568456 0.764567 0.376667 0.426763 0.42926 0.459776 0.505518 0.538993 0.682025 0.754089"
2014-06-10T12:34:10Z	30000	2	0.8243096999999999	true	0.461	1.188	ms	"0.686449 1.056383 1.073422 1.084912 1.10202 1.176983 1.753514 1.823415 0.503824 0.514734 0.515387 0.516361 0.52885 0.595505 1.184405 1.224264 0.540634 0.552017 0.570252 0.579306 0.632118 0.675073 1.226613 1.262949 0.549659 0.568594 0.572311 0.572492 0.608782 0.677455 0.870674 1.205012 0.54301 0.546908 0.562931 0.592262 0.59391 0.680627 1.219051 1.22932"
2014-06-10T12:34:10Z	30000	1	1.0863797750000004	true	0.717	1.455	ms	"1.517925 1.756286 1.775482 1.821769 1.833333 1.834758 1.83526 1.872668 0.833449 0.875327 0.886446 0.936217 0.967359 0.990449 1.057352 1.17395 0.824452 0.844736 0.850289 0.866932 0.883116 0.894183 0.908398 0.920297 0.827865 0.865352 0.897503 0.900801 0.947 0.963266 1.001888 1.006015 0.859121 0.863649 0.873804 0.879902 0.890473 0.899982 0.905869 0.912268"
2014-06-10T12:34:10Z	30000	32	0.65205515	true	0.364	0.941	ms	"0.658539 0.672816 0.748091 0.830193 1.19425 1.20619 1.413545 1.502433 0.415516 0.421817 0.481527 0.492121 0.50774 0.527925 0.558235 0.570787 0.410577 0.534948 0.554588 0.563331 0.642675 0.649144 0.809949 0.833912 0.551631 0.578872 0.606579 0.722518 0.764803 0.798561 0.827333 0.955164 0.290399 0.31804 0.325787 0.366183 0.388119 0.390588 0.481477 0.515303"
2014-06-10T12:34:10Z	30000	4	0.5731961250000001	true	0.357	0.789	ms	"0.72676 0.746247 0.75042 0.758941 0.775984 0.781351 0.797092 1.14507 0.355875 0.365596 0.368036 0.389059 0.450234 0.531738 0.643457 0.834382 0.35831 0.372537 0.385079 0.413411 0.446004 0.48329 0.573947 0.926972 0.390518 0.392616 0.42569 0.490929 0.564359 0.593816 0.732081 0.792054 0.380722 0.393349 0.403912 0.413925 0.419018 0.430503 0.63908 1.085481"
