date	param-sizes	param-par	value	success	cilo	cihi	units	complete
2014-06-10T12:34:10Z	500000	64	65.48572746666666	true	63.845	67.126	ms	"64.220174 64.491884 66.348421 66.452171 67.022748 64.287878 64.2956 64.327286 66.391312 69.021671 64.28022 64.464263 64.536744 64.692004 64.965613 64.021061 64.315101 64.743478 64.873215 65.397092 64.173155 66.317221 66.335253 66.838511 69.126073 64.376258 64.762336 66.319713 66.541957 66.633411"
2014-06-10T12:34:10Z	500000	8	469.73738646666663	true	446.419	493.056	ms	"449.525066 453.460231 467.254839 487.70048 513.095256 452.329515 464.46018 471.989515 497.066163 511.73141 452.691492 453.312683 453.427687 456.717251 459.763177 451.122571 461.362574 468.455235 491.316711 497.540673 449.76384 452.943881 455.33169 483.421449 504.842536 451.441263 459.687104 468.025813 475.366973 476.974336"
2014-06-10T12:34:10Z	500000	2	1763.3846813999999	true	1756.911	1769.859	ms	"1758.819606 1761.165329 1768.286623 1768.842545 1776.98609 1756.993139 1760.324564 1768.689164 1770.618602 1772.657837 1757.847021 1761.277034 1765.229528 1766.806819 1773.655849 1759.037299 1759.394429 1763.90827 1763.948261 1765.379981 1758.439105 1758.697012 1760.200445 1765.298989 1766.527787 1756.958049 1757.508153 1758.90289 1759.1155 1760.024522"
2014-06-10T12:34:10Z	500000	1	3507.8535708	true	3506.627	3509.080	ms	"3506.530443 3506.625919 3506.694413 3507.109808 3507.68897 3506.495364 3506.788846 3507.693495 3508.056425 3508.745074 3508.814196 3508.853157 3509.373209 3509.901161 3509.91251 3506.799305 3507.10996 3507.380338 3507.395883 3507.458134 3508.488368 3508.56137 3508.813139 3508.928603 3509.135034 3506.597137 3507.088721 3507.266975 3507.371683 3507.929484"
2014-06-10T12:34:10Z	500000	32	129.23225966666666	true	123.289	135.175	ms	"126.500999 126.686959 127.368201 127.556511 128.11337 126.508044 126.847035 126.952402 127.10701 127.226851 126.567491 126.862041 128.019464 130.115151 130.896802 126.619321 126.948507 127.404256 127.9577 128.617626 127.658814 127.985166 128.110816 134.096801 137.685935 126.636315 127.704912 127.811151 137.429654 150.972485"
2014-06-10T12:34:10Z	500000	4	906.7251982666664	true	895.925	917.525	ms	"901.511794 902.921698 904.296512 920.896223 924.344464 902.976048 903.685952 908.616094 916.131117 920.281646 893.078455 899.224203 908.766482 913.341123 925.639207 888.775935 902.080293 904.506033 909.456737 922.392534 896.637577 901.098786 901.558556 902.821468 909.883411 898.822057 900.477532 901.416943 907.710636 908.406432"
2014-06-10T12:34:10Z	500000	16	247.80707176666664	true	241.398	254.216	ms	"243.150567 246.010532 247.650724 247.844344 249.929582 234.902836 237.705024 238.905878 247.318022 249.803568 237.343052 249.246634 250.719996 251.611383 251.636208 245.199166 245.537879 248.645733 251.445384 252.281155 246.148616 250.926479 251.485306 251.943862 254.509545 243.712339 245.918447 251.343413 251.585608 259.750871"
