date	param-size	value	success	cilo	cihi	units	complete
2014-06-10T12:34:10Z	100000	8.927497574999999	true	8.405	9.450	ms	"8.640642 8.64597 8.685874 8.78681 8.884792 8.888609 9.047121 9.168882 8.502004 8.601345 8.628242 8.675085 8.738825 8.778436 8.821022 8.834047 8.579436 8.619922 8.65874 8.796118 8.804086 8.871027 8.966685 9.129424 8.848982 9.585229 9.716277 9.760306 9.849373 9.87768 10.280358 10.407912 8.469234 8.474711 8.480892 8.501473 8.509598 8.511438 8.515723 8.557573"
2014-06-10T12:34:10Z	300000	60.030492125	true	27.794	92.267	ms	"50.067038 50.626837 50.74226 50.755738 50.78411 50.78542 50.792744 51.054609 49.85675 50.844616 50.972864 50.984394 51.006063 51.019731 51.026214 51.123081 49.691394 50.489481 50.720373 50.82755 50.885495 50.890954 50.914485 50.98623 93.546451 121.360034 122.312941 122.677508 122.754543 122.984887 124.150985 124.218669 27.010592 28.367491 28.740243 28.801477 28.862993 28.89245 28.896485 29.793505"
2014-06-10T12:34:10Z	500000	59.506170850000004	true	42.873	76.139	ms	"47.466929 49.626201 49.671086 49.78011 49.79764 49.880411 50.49863 52.006363 49.722491 49.848784 50.121045 50.191576 50.203561 50.299409 50.344775 50.674578 47.33943 49.47148 49.475441 49.607511 49.658632 49.743047 49.756934 51.796642 62.271446 62.604263 63.29123 63.294459 63.387723 63.611584 63.649262 65.106871 49.294631 53.413788 93.62929 95.758752 95.856285 95.935462 96.072162 96.08692"
