date	param-size	value	success	cilo	cihi	units	complete
2014-06-10T12:34:10Z	300000	2.26873535	true	1.550	2.987	ms	"1.534862 1.539855 1.543452 1.563187 1.567087 1.587474 1.631032 1.63571 2.173877 2.304027 2.337511 2.374493 2.389059 2.501904 2.561588 2.623587 1.929711 2.336129 2.355816 2.435728 2.480944 2.576194 2.581732 2.754815 2.463771 2.94656 3.070708 3.235185 3.424391 3.508041 3.72008 4.2313 1.537015 1.56354 1.575192 1.577709 1.594959 1.597708 1.677889 1.705592"
2014-06-10T12:34:10Z	900000	8.802049025	true	3.868	13.736	ms	"6.017268 6.033745 6.034607 6.038266 6.041972 6.062384 6.067889 6.158827 6.073628 6.076572 6.0935 6.096121 6.100064 6.119591 6.151033 6.226097 6.092642 6.106495 6.119951 6.121575 6.140042 6.143523 6.151899 6.20878 16.244817 18.32843 18.469529 18.48246 18.517178 18.618748 18.634302 18.689788 7.4112 7.42195 7.42666 7.44222 7.465467 7.479509 7.485204 7.488028"
2014-06-10T12:34:10Z	1500000	21.599673925	true	13.038	30.161	ms	"10.24706 10.296787 10.672423 11.960649 34.359404 37.117545 37.121734 37.222062 9.413845 9.524723 9.679484 22.813571 24.104419 24.209504 24.20961 24.442135 18.520613 18.741078 18.824787 18.868244 19.017038 19.04543 19.065871 19.100111 26.1751 29.613372 30.675223 30.732593 30.82514 30.967033 31.25771 32.942593 15.900946 16.444226 16.569793 16.606074 16.636652 16.656787 16.702283 16.703305"
