date	param-sizes	param-par	value	success	cilo	cihi	units	complete
2014-06-10T12:34:10Z	500000	64	11.015464666666666	true	9.002	13.029	ms	"10.102826 10.513866 11.203293 11.609763 12.765283 9.982789 10.059273 10.174983 13.640895 18.824648 10.085776 10.227026 10.354561 11.16305 11.400562 9.818757 10.0466 10.349603 10.743691 11.669324 10.168559 10.172166 10.536992 10.69493 10.767791 9.970229 10.126624 10.840217 11.199968 11.249895"
2014-06-10T12:34:10Z	500000	8	44.34820646666666	true	42.720	45.977	ms	"45.407704 46.697145 46.853128 46.891853 48.10815 43.141029 43.149765 43.503968 45.180035 46.243055 43.003176 43.112758 43.127981 43.195467 43.219583 43.717736 43.747282 43.80745 43.822149 43.838644 43.073415 43.172026 43.320987 44.002473 45.046893 44.228005 44.353016 44.420759 44.514405 44.546157"
2014-06-10T12:34:10Z	500000	2	171.407458	true	171.015	171.800	ms	"170.994055 171.024733 171.04578 171.054127 171.074992 171.21285 171.327007 171.588495 171.84532 172.343561 171.534444 171.587178 171.591841 171.804893 172.103555 171.232488 171.319523 171.411616 171.544081 171.66883 171.165486 171.206434 171.26145 171.29184 171.318897 171.064264 171.151726 171.195839 171.465042 171.793393"
2014-06-10T12:34:10Z	500000	1	341.6434814	true	341.394	341.893	ms	"341.328914 341.342242 341.421019 341.49169 341.618162 341.630706 341.690622 341.694364 341.721495 341.787992 341.439395 341.523263 341.706431 341.822101 341.977471 341.509466 341.534925 341.774003 342.087808 342.241799 341.426035 341.439087 341.591228 341.730916 341.850206 341.491029 341.532968 341.539093 341.63927 341.720742"
2014-06-10T12:34:10Z	500000	32	13.70512543333333	true	12.791	14.620	ms	"13.345171 13.476896 13.875301 15.449401 17.202896 13.285408 13.288522 13.455836 13.472513 13.512689 13.164669 13.272596 13.413264 13.450667 13.478649 13.411686 13.457328 13.468132 13.65832 13.727313 13.229779 13.365731 13.404519 13.732004 13.901182 13.564822 13.683943 13.753357 13.788056 13.863113"
2014-06-10T12:34:10Z	500000	4	86.29808566666665	true	85.238	87.358	ms	"85.856938 85.886041 85.891471 85.915079 85.989156 86.167654 86.168638 86.172576 86.916186 87.108751 85.641016 85.867102 85.868747 89.06636 89.297963 85.684201 85.689812 85.724144 85.730804 85.801982 85.863505 86.200342 86.224867 87.078465 87.252482 85.768326 85.856971 85.909638 86.055681 86.287672"
2014-06-10T12:34:10Z	500000	16	23.211196633333326	true	23.002	23.420	ms	"22.998395 23.038183 23.182128 23.2361 23.308985 23.280698 23.313342 23.335542 23.351644 23.404047 23.006737 23.052081 23.07783 23.091802 23.161249 23.04019 23.194707 23.226597 23.238752 23.48244 22.979609 23.027714 23.120306 23.26623 23.398172 23.043639 23.096004 23.174175 23.456335 23.752266"
