date	param-size	value	success	cilo	cihi	units	complete
2014-06-10T12:34:10Z	500000	11982.807999999999	true	10024.015	13941.601	kB	"11948.424 12000.0 12000.0 11948.424 12000.0 12000.0"
2014-06-10T12:34:10Z	1000000	23970.482666666667	true	20607.388	27333.578	kB	"23911.448 24000.0 24000.0 23911.448 24000.0 24000.0"
2014-06-10T12:34:10Z	1500000	36000.0	true	36000.000	36000.000	kB	"36000.0 36000.0 36000.0 36000.0 36000.0 36000.0"
